證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,流通在外股數(千股),市值(百萬元),股價淨值比-TEJ,股價營收比-TEJ,市場別
0050 元大台灣50,2020/09/23,21.98,21.98,21.7464,21.8632,21448,,-0.1455,,,,,TSE
0050 元大台灣50,2020/09/24,21.5659,21.619,21.2898,21.3323,63139,,-2.4283,,,,,TSE
0050 元大台灣50,2020/09/25,21.396,21.5446,21.2473,21.3747,37996,,0.1991,,,,,TSE
0050 元大台灣50,2020/09/28,21.5234,21.7251,21.4491,21.7251,24108,,1.6393,,,,,TSE
0050 元大台灣50,2020/09/29,21.8207,21.9269,21.6933,21.7782,15037,,0.2444,,,,,TSE
0050 元大台灣50,2020/09/30,21.8207,21.9694,21.7888,21.8738,14182,,0.4388,,,,,TSE
0050 元大台灣50,2020/10/05,21.9694,22.0968,21.8738,21.8844,23650,,0.0485,,,,,TSE
0050 元大台灣50,2020/10/06,22.0862,22.1605,22.0543,22.1393,27501,,1.1645,,,,,TSE
0050 元大台灣50,2020/10/07,22.0862,22.2985,21.98,22.2561,16045,,0.5276,,,,,TSE
0050 元大台灣50,2020/10/08,22.3941,22.5852,22.3622,22.5534,53884,,1.3359,,,,,TSE
0050 元大台灣50,2020/10/12,22.6596,22.8719,22.6596,22.7339,39352,,0.8004,,,,,TSE
0050 元大台灣50,2020/10/13,22.7976,22.8507,22.5534,22.7445,21642,,0.0467,,,,,TSE
0050 元大台灣50,2020/10/14,22.7339,22.7657,22.6065,22.6596,10251,,-0.3735,,,,,TSE
0050 元大台灣50,2020/10/15,22.6171,22.6171,22.3198,22.4472,18201,,-0.9372,,,,,TSE
0050 元大台灣50,2020/10/16,22.4472,22.5746,22.3198,22.3516,12956,,-0.4257,,,,,TSE
0050 元大台灣50,2020/10/19,22.4366,22.6383,22.4259,22.6383,13837,,1.2827,,,,,TSE
0050 元大台灣50,2020/10/20,22.5958,22.6065,22.5109,22.5109,5656,,-0.5628,,,,,TSE
0050 元大台灣50,2020/10/21,22.5109,22.6277,22.4366,22.5003,29198,,-0.0472,,,,,TSE
0050 元大台灣50,2020/10/22,22.4472,22.5321,22.4047,22.5321,8633,,0.1416,,,,,TSE
0050 元大台灣50,2020/10/23,22.6171,22.6489,22.4366,22.5321,12823,,0.0,,,,,TSE
0050 元大台灣50,2020/10/26,22.5321,22.6383,22.4684,22.5321,11398,,0.0,,,,,TSE
0050 元大台灣50,2020/10/27,22.4578,22.4578,22.3304,22.4047,13401,,-0.5655,,,,,TSE
0050 元大台灣50,2020/10/28,22.4047,22.4047,22.2561,22.2985,18679,,-0.4739,,,,,TSE
0050 元大台灣50,2020/10/29,22.0862,22.1074,21.9269,22.0543,27818,,-1.0952,,,,,TSE
0050 元大台灣50,2020/10/30,21.9906,22.0012,21.8101,21.8738,25729,,-0.8185,,,,,TSE
0050 元大台灣50,2020/11/02,21.9056,21.9694,21.7251,21.9587,40253,,0.3883,,,,,TSE
0050 元大台灣50,2020/11/03,22.1286,22.2667,22.0968,22.2136,17541,,1.1605,,,,,TSE
0050 元大台灣50,2020/11/04,22.2985,22.5534,22.2348,22.5427,20040,,1.4818,,,,,TSE
0050 元大台灣50,2020/11/05,22.5534,22.5958,22.4153,22.5215,17073,,-0.0942,,,,,TSE
0050 元大台灣50,2020/11/06,22.5852,22.7339,22.5746,22.6596,24952,,0.6129,,,,,TSE
0050 元大台灣50,2020/11/09,22.8825,23.0206,22.7764,22.9569,45123,,1.3121,,,,,TSE
0050 元大台灣50,2020/11/10,22.9356,22.9356,22.6808,22.7445,17402,,-0.9251,,,,,TSE
0050 元大台灣50,2020/11/11,22.7445,23.0949,22.7445,23.0949,34070,,1.5406,,,,,TSE
0050 元大台灣50,2020/11/12,23.148,23.2329,23.0843,23.1055,15214,,0.046,,,,,TSE
0050 元大台灣50,2020/11/13,23.063,23.2117,23.0312,23.2011,15047,,0.4136,,,,,TSE
0050 元大台灣50,2020/11/16,23.4453,23.955,23.4453,23.955,36918,,3.2494,,,,,TSE
0050 元大台灣50,2020/11/17,24.4222,24.5815,24.0824,24.1249,32548,,0.7092,,,,,TSE
0050 元大台灣50,2020/11/18,24.1249,24.4116,24.0293,24.2842,78557,,0.6602,,,,,TSE
0050 元大台灣50,2020/11/19,24.3054,24.3266,24.1674,24.2417,17636,,-0.1749,,,,,TSE
0050 元大台灣50,2020/11/20,24.2417,24.2417,24.0718,24.2098,18834,,-0.1314,,,,,TSE
0050 元大台灣50,2020/11/23,24.3479,24.6027,24.3479,24.5178,22792,,1.2719,,,,,TSE
0050 元大台灣50,2020/11/24,24.6239,24.6239,24.3691,24.401,24012,,-0.4764,,,,,TSE
0050 元大台灣50,2020/11/25,24.5709,24.5709,24.1886,24.1992,16115,,-0.8268,,,,,TSE
0050 元大台灣50,2020/11/26,24.2204,24.4222,24.2204,24.3903,9999,,0.7898,,,,,TSE
0050 元大台灣50,2020/11/27,24.316,24.3903,24.2311,24.3479,20880,,-0.1741,,,,,TSE
0050 元大台灣50,2020/11/30,24.3797,24.4541,24.0612,24.0612,37350,,-1.1775,,,,,TSE
0050 元大台灣50,2020/12/01,24.1674,24.2735,24.0718,24.2735,19993,,0.8826,,,,,TSE
0050 元大台灣50,2020/12/02,24.4222,24.539,24.316,24.5071,24193,,0.9624,,,,,TSE
0050 元大台灣50,2020/12/03,24.5178,24.6558,24.4222,24.5071,23526,,0.0,,,,,TSE
0050 元大台灣50,2020/12/04,24.6133,24.9425,24.6133,24.9106,48886,,1.6464,,,,,TSE
0050 元大台灣50,2020/12/07,25.1655,25.2186,24.9531,25.1442,26824,,0.9378,,,,,TSE
0050 元大台灣50,2020/12/08,25.1549,25.4947,25.0487,25.4947,25060,,1.3936,,,,,TSE
0050 元大台灣50,2020/12/09,25.484,25.5265,25.3779,25.4947,24531,,0.0,,,,,TSE
0050 元大台灣50,2020/12/10,25.3035,25.3035,25.0699,25.1867,32260,,-1.2078,,,,,TSE
0050 元大台灣50,2020/12/11,25.2292,25.3035,24.9,25.2186,18467,,0.1265,,,,,TSE
0050 元大台灣50,2020/12/14,25.1973,25.1973,25.0593,25.1124,9508,,-0.4211,,,,,TSE
0050 元大台灣50,2020/12/15,25.0487,25.0593,24.7938,24.8576,37529,,-1.0148,,,,,TSE
0050 元大台灣50,2020/12/16,25.0381,25.3354,25.0274,25.3248,53190,,1.8795,,,,,TSE
0050 元大台灣50,2020/12/17,25.3035,25.3035,25.0593,25.1867,11619,,-0.5451,,,,,TSE
0050 元大台灣50,2020/12/18,25.1761,25.208,25.0593,25.1018,9964,,-0.3373,,,,,TSE
0050 元大台灣50,2020/12/21,25.1124,25.3566,24.9531,25.346,17230,,0.9729,,,,,TSE
0050 元大台灣50,2020/12/22,25.2823,25.3778,25.0274,25.0593,22845,,-1.1311,,,,,TSE
0050 元大台灣50,2020/12/23,25.0274,25.123,24.9531,25.0912,16682,,0.1271,,,,,TSE
0050 元大台灣50,2020/12/24,25.1442,25.2398,25.1018,25.2292,9805,,0.5501,,,,,TSE
0050 元大台灣50,2020/12/25,25.2929,25.3991,25.1867,25.261,11205,,0.1263,,,,,TSE
0050 元大台灣50,2020/12/28,25.2823,25.484,25.2823,25.484,13630,,0.8827,,,,,TSE
0050 元大台灣50,2020/12/29,25.4947,25.5265,25.346,25.4628,12376,,-0.0833,,,,,TSE
0050 元大台灣50,2020/12/30,25.484,25.8238,25.4628,25.8238,21473,,1.4178,,,,,TSE
0050 元大台灣50,2020/12/31,25.9406,25.9937,25.8451,25.9619,22965,,0.5345,,,,,TSE
0050 元大台灣50,2021/01/04,25.9512,26.4397,25.9088,26.4078,24563,,1.7178,,,,,TSE
0050 元大台灣50,2021/01/05,26.376,26.4715,26.2804,26.4609,18926,,0.2011,,,,,TSE
0050 元大台灣50,2021/01/06,26.7795,27.0025,26.3547,26.7476,42348,,1.0835,,,,,TSE
0050 元大台灣50,2021/01/07,26.875,27.3953,26.875,27.3741,26765,,2.3422,,,,,TSE
0050 元大台灣50,2021/01/08,27.7351,27.8732,27.5121,27.8625,51961,,1.7843,,,,,TSE
0050 元大台灣50,2021/01/11,27.8625,28.0961,27.7139,28.0961,40583,,0.8384,,,,,TSE
0050 元大台灣50,2021/01/12,28.0961,28.2767,27.9475,28.0537,43497,,-0.1512,,,,,TSE
0050 元大台灣50,2021/01/13,28.1917,28.7651,28.1811,28.7332,42756,,2.4224,,,,,TSE
0050 元大台灣50,2021/01/14,28.6695,28.6802,28.3191,28.4678,48002,,-0.9239,,,,,TSE
0050 元大台灣50,2021/01/15,29.1261,29.3066,28.5421,28.5633,86096,,0.3357,,,,,TSE
0050 元大台灣50,2021/01/18,28.5846,28.6589,28.0537,28.5421,56811,,-0.0743,,,,,TSE
0050 元大台灣50,2021/01/19,28.712,29.3279,28.712,29.296,48277,,2.6414,,,,,TSE
0050 元大台灣50,2021/01/20,29.3279,29.6252,29.2323,29.3491,119862,,0.1812,,,,,TSE
0050 元大台灣50,2021/01/21,29.3916,30.4216,29.381,30.3685,54690,,3.4732,,,,,TSE
0050 元大台灣50,2021/01/22,29.9887,30.1623,29.2943,29.826,95071,,-1.7863,,,,,TSE
0050 元大台灣50,2021/01/25,29.7717,29.7934,29.1208,29.4245,55003,,-1.3459,,,,,TSE
0050 元大台灣50,2021/01/26,29.4137,29.6415,28.6,28.8278,57506,,-2.028,,,,,TSE
0050 元大台灣50,2021/01/27,28.9255,29.1641,28.6976,28.8712,31419,,0.1505,,,,,TSE
0050 元大台灣50,2021/01/28,28.2094,28.4915,28.0792,28.2853,58015,,-2.0293,,,,,TSE
0050 元大台灣50,2021/01/29,28.5566,28.6108,27.8188,27.8188,56159,,-1.6494,,,,,TSE
0050 元大台灣50,2021/02/01,27.8188,28.4155,27.6777,28.3721,56532,,1.9891,,,,,TSE
0050 元大台灣50,2021/02/02,28.7519,29.3052,28.7519,29.175,43553,,2.8299,,,,,TSE
0050 元大台灣50,2021/02/03,29.392,29.4028,29.1207,29.1533,28328,,-0.0744,,,,,TSE
0050 元大台灣50,2021/02/04,28.9472,29.1967,28.7193,28.9797,26234,,-0.5955,,,,,TSE
0050 元大台灣50,2021/02/05,29.2509,29.5764,29.1207,29.2509,35199,,0.936,,,,,TSE
0050 元大台灣50,2021/02/17,30.1623,30.5638,30.1623,30.4987,75623,,4.2656,,,,,TSE
0050 元大台灣50,2021/02/18,30.4987,30.6506,30.2925,30.4553,41912,,-0.1423,,,,,TSE
0050 元大台灣50,2021/02/19,30.2817,30.2817,29.8585,30.1298,35106,,-1.0688,,,,,TSE
0050 元大台灣50,2021/02/22,30.3359,30.5421,30.1081,30.1189,27255,,-0.036,,,,,TSE
0050 元大台灣50,2021/02/23,29.7609,30.0972,29.609,30.0538,30630,,-0.2161,,,,,TSE
0050 元大台灣50,2021/02/24,29.7283,29.9887,29.5656,29.609,41942,,-1.4801,,,,,TSE
0050 元大台灣50,2021/02/25,29.9128,29.9779,29.6632,29.8477,40729,,0.8062,,,,,TSE
0050 元大台灣50,2021/02/26,29.2184,29.3377,28.9254,28.9471,105335,,-3.0171,,,,,TSE
0050 元大台灣50,2021/03/02,29.4028,29.4354,28.958,28.958,28506,,0.0375,,,,,TSE
0050 元大台灣50,2021/03/03,29.0231,29.3811,28.7953,29.3811,33512,,1.4612,,,,,TSE
0050 元大台灣50,2021/03/04,29.1533,29.1533,28.5783,28.8061,66353,,-1.9572,,,,,TSE
0050 元大台灣50,2021/03/05,28.2202,28.7736,28.1009,28.6325,56614,,-0.6026,,,,,TSE
0050 元大台灣50,2021/03/08,29.0231,29.0339,28.5349,28.6108,48210,,-0.0758,,,,,TSE
0050 元大台灣50,2021/03/09,28.3287,28.5566,28.1551,28.5023,53096,,-0.3792,,,,,TSE
0050 元大台灣50,2021/03/10,28.7085,28.7736,28.5132,28.6217,21354,,0.4187,,,,,TSE
0050 元大台灣50,2021/03/11,28.6542,29.2835,28.6542,29.2292,36663,,2.1228,,,,,TSE
0050 元大台灣50,2021/03/12,29.3486,29.4354,29.1858,29.3486,22112,,0.4083,,,,,TSE
0050 元大台灣50,2021/03/15,29.3486,29.3486,29.175,29.2726,14718,,-0.2588,,,,,TSE
0050 元大台灣50,2021/03/16,29.392,29.4354,29.2401,29.3703,26876,,0.3336,,,,,TSE
0050 元大台灣50,2021/03/17,29.3703,29.3811,29.0774,29.1207,26583,,-0.8497,,,,,TSE
0050 元大台灣50,2021/03/18,29.316,29.5222,29.2509,29.2726,27619,,0.5216,,,,,TSE
0050 元大台灣50,2021/03/19,28.958,28.9689,28.7085,28.817,39701,,-1.5567,,,,,TSE
0050 元大台灣50,2021/03/22,28.7302,28.9905,28.5566,28.9471,21224,,0.4518,,,,,TSE
0050 元大台灣50,2021/03/23,29.0556,29.2292,28.9906,28.9906,27468,,0.1499,,,,,TSE
0050 元大台灣50,2021/03/24,28.6,28.741,28.4915,28.5349,40973,,-1.5718,,,,,TSE
0050 元大台灣50,2021/03/25,28.4481,28.7627,28.3396,28.6325,19540,,0.3422,,,,,TSE
0050 元大台灣50,2021/03/26,28.8712,29.1641,28.7627,29.1533,31880,,1.8189,,,,,TSE
0050 元大台灣50,2021/03/29,29.3377,29.4896,29.3052,29.392,32263,,0.8188,,,,,TSE
0050 元大台灣50,2021/03/30,29.4679,29.5005,29.3377,29.4896,19053,,0.3322,,,,,TSE
0050 元大台灣50,2021/03/31,29.4679,29.4679,29.2076,29.2401,30413,,-0.8462,,,,,TSE
0050 元大台灣50,2021/04/01,29.4462,29.5222,29.3377,29.4571,28893,,0.7421,,,,,TSE
0050 元大台灣50,2021/04/07,29.8802,29.9345,29.7609,29.9019,17118,,1.5101,,,,,TSE
0050 元大台灣50,2021/04/08,29.8043,29.9996,29.6524,29.9996,24794,,0.3266,,,,,TSE
0050 元大台灣50,2021/04/09,30.1298,30.1406,29.8694,29.9345,14375,,-0.217,,,,,TSE
0050 元大台灣50,2021/04/12,29.9562,30.0321,29.6524,29.7609,23586,,-0.5799,,,,,TSE
0050 元大台灣50,2021/04/13,29.7717,30.1189,29.7283,29.7609,22351,,0.0,,,,,TSE
0050 元大台灣50,2021/04/14,29.8043,29.9236,29.5222,29.9236,25502,,0.5468,,,,,TSE
0050 元大台灣50,2021/04/15,29.9562,30.1732,29.8585,30.1732,30129,,0.8339,,,,,TSE
0050 元大台灣50,2021/04/16,30.1406,30.2166,30.0321,30.2166,44717,,0.1438,,,,,TSE
0050 元大台灣50,2021/04/19,30.2166,30.3251,30.0864,30.2708,31997,,0.1795,,,,,TSE
0050 元大台灣50,2021/04/20,30.1298,30.2817,30.1189,30.2166,19006,,-0.1792,,,,,TSE
0050 元大台灣50,2021/04/21,30.1515,30.1515,29.9453,29.9453,31262,,-0.8977,,,,,TSE
0050 元大台灣50,2021/04/22,30.0647,30.1732,29.8802,29.9236,15845,,-0.0725,,,,,TSE
0050 元大台灣50,2021/04/23,29.9236,30.1949,29.8151,30.1949,23839,,0.9065,,,,,TSE
0050 元大台灣50,2021/04/26,30.3793,30.6723,30.3576,30.6397,47496,,1.4732,,,,,TSE
0050 元大台灣50,2021/04/27,30.6397,30.7482,30.5529,30.6506,26350,,0.0354,,,,,TSE
0050 元大台灣50,2021/04/28,30.6506,30.6506,30.4227,30.4661,11847,,-0.6018,,,,,TSE
0050 元大台灣50,2021/04/29,30.5963,30.8133,30.5095,30.5095,35394,,0.1425,,,,,TSE
0050 元大台灣50,2021/05/03,30.4661,30.4661,29.967,29.9996,26887,,-1.6714,,,,,TSE
0050 元大台灣50,2021/05/04,29.9996,30.0213,29.2943,29.7392,53149,,-0.868,,,,,TSE
0050 元大台灣50,2021/05/05,29.7392,29.7934,29.4462,29.4571,35124,,-0.9486,,,,,TSE
0050 元大台灣50,2021/05/06,29.5764,29.8368,29.4028,29.7175,31910,,0.884,,,,,TSE
0050 元大台灣50,2021/05/07,29.9779,30.26,29.9345,30.2491,27887,,1.789,,,,,TSE
0050 元大台灣50,2021/05/10,30.2708,30.2708,29.967,30.043,17145,,-0.6815,,,,,TSE
0050 元大台灣50,2021/05/11,29.4571,29.4679,28.7736,28.9146,101487,,-3.7559,,,,,TSE
0050 元大台灣50,2021/05/12,28.8387,28.8387,26.2998,28.0792,153850,,-2.8893,,,,,TSE
0050 元大台灣50,2021/05/13,27.3956,28.2094,27.1244,27.6669,108573,,-1.4683,,,,,TSE
0050 元大台灣50,2021/05/14,27.8839,28.2636,27.7428,27.9815,60859,,1.1373,,,,,TSE
0050 元大台灣50,2021/05/17,27.1678,27.949,27.0593,27.4499,126414,,-1.9,,,,,TSE
0050 元大台灣50,2021/05/18,27.8513,28.7085,27.7754,28.7085,65092,,4.585,,,,,TSE
0050 元大台灣50,2021/05/19,28.6868,28.7844,28.3179,28.5132,67682,,-0.6803,,,,,TSE
0050 元大台灣50,2021/05/20,28.5023,28.5132,28.1443,28.3179,38038,,-0.6849,,,,,TSE
0050 元大台灣50,2021/05/21,28.7519,29.0448,28.4915,28.7193,40364,,1.4176,,,,,TSE
0050 元大台灣50,2021/05/24,28.5457,28.7844,28.4589,28.6759,40898,,-0.1511,,,,,TSE
0050 元大台灣50,2021/05/25,28.8387,29.2184,28.8387,29.1642,36365,,1.7026,,,,,TSE
0050 元大台灣50,2021/05/26,29.2618,29.3269,29.0665,29.1858,20554,,0.0744,,,,,TSE
0050 元大台灣50,2021/05/27,28.9689,29.0122,28.7193,28.9797,22624,,-0.7063,,,,,TSE
0050 元大台灣50,2021/05/28,29.2726,29.4896,29.1424,29.4679,38184,,1.6848,,,,,TSE
0050 元大台灣50,2021/05/31,29.4679,29.8477,29.4679,29.75,41442,,0.9573,,,,,TSE
0050 元大台灣50,2021/06/01,29.7717,29.967,29.7717,29.8802,22240,,0.4376,,,,,TSE
0050 元大台灣50,2021/06/02,29.9019,29.9453,29.6524,29.8802,19776,,0.0,,,,,TSE
0050 元大台灣50,2021/06/03,29.9345,30.043,29.8368,29.8585,19899,,-0.0726,,,,,TSE
0050 元大台灣50,2021/06/04,29.7283,29.7283,29.5764,29.7175,12430,,-0.4724,,,,,TSE
0050 元大台灣50,2021/06/07,29.7717,29.8151,29.2184,29.7934,42978,,0.2556,,,,,TSE
0050 元大台灣50,2021/06/08,29.7934,29.8368,29.6198,29.6198,11574,,-0.5827,,,,,TSE
0050 元大台灣50,2021/06/09,29.5764,29.5764,29.3052,29.4028,23962,,-0.7326,,,,,TSE
0050 元大台灣50,2021/06/10,29.5113,29.9128,29.4679,29.8585,27041,,1.5498,,,,,TSE
0050 元大台灣50,2021/06/11,29.967,30.0538,29.9128,29.967,13123,,0.3634,,,,,TSE
0050 元大台灣50,2021/06/15,30.0755,30.1623,30.0321,30.1298,15842,,0.5431,,,,,TSE
0050 元大台灣50,2021/06/16,30.0972,30.1515,29.9779,30.0972,28848,,-0.108,,,,,TSE
0050 元大台灣50,2021/06/17,29.9019,30.0104,29.7609,30.0104,12705,,-0.2884,,,,,TSE
0050 元大台灣50,2021/06/18,30.1298,30.1298,29.9345,29.9453,8566,,-0.2169,,,,,TSE
0050 元大台灣50,2021/06/21,29.7066,29.7283,29.2075,29.2292,62772,,-2.3913,,,,,TSE
0050 元大台灣50,2021/06/22,29.4245,29.5222,29.1858,29.2618,23117,,0.1114,,,,,TSE
0050 元大台灣50,2021/06/23,29.2943,29.7609,29.2509,29.7392,25554,,1.6314,,,,,TSE
0050 元大台灣50,2021/06/24,29.7392,29.7826,29.609,29.6632,24711,,-0.2554,,,,,TSE
0050 元大台灣50,2021/06/25,29.826,29.9345,29.6632,29.7175,25874,,0.1829,,,,,TSE
0050 元大台灣50,2021/06/28,29.7283,29.8368,29.6198,29.7717,15924,,0.1826,,,,,TSE
0050 元大台灣50,2021/06/29,29.9236,30.0972,29.7934,29.8585,35948,,0.2916,,,,,TSE
0050 元大台灣50,2021/06/30,29.967,30.2383,29.9562,30.1515,37739,,0.9811,,,,,TSE
0050 元大台灣50,2021/07/01,30.1623,30.2057,29.9562,30.0104,18035,,-0.4678,,,,,TSE
0050 元大台灣50,2021/07/02,30.0104,30.0538,29.9236,30.0104,18842,,0.0,,,,,TSE
0050 元大台灣50,2021/07/05,30.1081,30.3793,30.1081,30.2925,30418,,0.94,,,,,TSE
0050 元大台灣50,2021/07/06,30.3468,30.3902,30.26,30.3251,25581,,0.1075,,,,,TSE
0050 元大台灣50,2021/07/07,30.2925,30.3034,30.0755,30.1623,26350,,-0.5367,,,,,TSE
0050 元大台灣50,2021/07/08,30.1949,30.2708,29.9887,30.1298,15771,,-0.1079,,,,,TSE
0050 元大台灣50,2021/07/09,29.9236,29.9236,29.7175,29.8911,26946,,-0.7922,,,,,TSE
0050 元大台灣50,2021/07/12,30.1732,30.3902,30.0647,30.1623,54207,,0.9074,,,,,TSE
0050 元大台灣50,2021/07/13,30.3793,30.5963,30.3685,30.4119,54741,,0.8273,,,,,TSE
0050 元大台灣50,2021/07/14,30.4227,30.618,30.4119,30.4878,37823,,0.2497,,,,,TSE
0050 元大台灣50,2021/07/15,30.5855,30.7808,30.5529,30.7699,48290,,0.9253,,,,,TSE
0050 元大台灣50,2021/07/16,30.3359,30.3793,30.1732,30.3576,37002,,-1.3399,,,,,TSE
0050 元大台灣50,2021/07/19,30.1623,30.2057,29.8477,30.0104,41802,,-1.1437,,,,,TSE
0050 元大台灣50,2021/07/20,29.9019,30.0104,29.7392,29.7717,31444,,-0.7954,,,,,TSE
0050 元大台灣50,2021/07/21,30.0219,30.0219,29.6086,29.7391,50776,,-0.1096,,,,,TSE
0050 元大台灣50,2021/07/22,29.9784,30.1416,29.8588,29.9458,24405,,0.6949,,,,,TSE
0050 元大台灣50,2021/07/23,30.0328,30.0872,29.8805,29.9458,12374,,0.0,,,,,TSE
0050 元大台灣50,2021/07/26,29.9675,30.0328,29.6412,29.6847,46351,,-0.8718,,,,,TSE
0050 元大台灣50,2021/07/27,29.6956,29.8152,29.5977,29.6738,41265,,-0.0367,,,,,TSE
0050 元大台灣50,2021/07/28,29.6086,29.6086,29.0973,29.2061,120231,,-1.5762,,,,,TSE
0050 元大台灣50,2021/07/29,29.5542,29.7173,29.4237,29.6956,42857,,1.676,,,,,TSE
0050 元大台灣50,2021/07/30,29.7174,29.7174,29.5868,29.5977,15472,,-0.3297,,,,,TSE
0050 元大台灣50,2021/08/02,29.8044,30.0219,29.5977,30.0002,28890,,1.3598,,,,,TSE
0050 元大台灣50,2021/08/03,30.011,30.1198,29.9567,30.1198,24321,,0.3988,,,,,TSE
0050 元大台灣50,2021/08/04,30.1633,30.3047,30.1198,30.2939,21724,,0.5778,,,,,TSE
0050 元大台灣50,2021/08/05,30.2939,30.3374,30.2068,30.2395,22573,,-0.1795,,,,,TSE
0050 元大台灣50,2021/08/06,30.2177,30.2395,29.9784,30.196,15682,,-0.1439,,,,,TSE
0050 元大台灣50,2021/08/09,30.0654,30.1416,29.7391,30.1089,20148,,-0.2882,,,,,TSE
0050 元大台灣50,2021/08/10,30.1198,30.1307,29.9131,29.9458,9903,,-0.5419,,,,,TSE
0050 元大台灣50,2021/08/11,29.8805,29.9458,29.7174,29.8479,14460,,-0.3269,,,,,TSE
0050 元大台灣50,2021/08/12,29.8479,29.8588,29.6956,29.7935,8938,,-0.1822,,,,,TSE
0050 元大台灣50,2021/08/13,29.7173,29.7717,29.4889,29.5107,28719,,-0.9492,,,,,TSE
0050 元大台灣50,2021/08/16,29.478,29.5324,29.3475,29.4454,42836,,-0.2211,,,,,TSE
0050 元大台灣50,2021/08/17,29.4563,29.478,29.217,29.2279,52038,,-0.7388,,,,,TSE
0050 元大台灣50,2021/08/18,29.0647,29.3584,28.8145,29.3475,85850,,0.4094,,,,,TSE
0050 元大台灣50,2021/08/19,29.2605,29.2605,28.6296,28.6731,105585,,-2.298,,,,,TSE
0050 元大台灣50,2021/08/20,28.7601,28.8907,28.325,28.4447,62649,,-0.7967,,,,,TSE
0050 元大台灣50,2021/08/23,28.771,29.2496,28.7492,29.2279,23546,,2.7533,,,,,TSE
0050 元大台灣50,2021/08/24,29.4128,29.4454,29.2823,29.3149,19796,,0.2977,,,,,TSE
0050 元大台灣50,2021/08/25,29.4019,29.6086,29.4019,29.5977,27404,,0.9648,,,,,TSE
0050 元大台灣50,2021/08/26,29.9023,30.0219,29.663,29.8044,28350,,0.6983,,,,,TSE
0050 元大台灣50,2021/08/27,29.7391,30.1307,29.6847,30.0545,66068,,0.8394,,,,,TSE
0050 元大台灣50,2021/08/30,30.1633,30.3482,30.1198,30.3482,85415,,0.9772,,,,,TSE
0050 元大台灣50,2021/08/31,30.3265,30.5332,30.0437,30.5332,64500,,0.6093,,,,,TSE
0050 元大台灣50,2021/09/01,30.4896,30.7398,30.4679,30.6746,72891,,0.4631,,,,,TSE
0050 元大台灣50,2021/09/02,30.6528,30.7616,30.4353,30.4353,27918,,-0.7801,,,,,TSE
0050 元大台灣50,2021/09/03,30.5984,30.9139,30.5549,30.8704,44337,,1.4296,,,,,TSE
0050 元大台灣50,2021/09/06,30.8704,31.2184,30.8051,31.0118,55343,,0.4581,,,,,TSE
0050 元大台灣50,2021/09/07,31.0662,31.0662,30.7725,30.8704,32845,,-0.456,,,,,TSE
0050 元大台灣50,2021/09/08,30.8377,30.8921,30.4461,30.5984,27916,,-0.8809,,,,,TSE
0050 元大台灣50,2021/09/09,30.3809,30.6746,30.3047,30.5223,12250,,-0.2489,,,,,TSE
0050 元大台灣50,2021/09/10,30.6093,30.9139,30.5658,30.8812,11930,,1.1761,,,,,TSE
0050 元大台灣50,2021/09/13,30.8595,30.8595,30.7072,30.7725,12939,,-0.3522,,,,,TSE
0050 元大台灣50,2021/09/14,30.8595,30.9356,30.7507,30.8051,9638,,0.1061,,,,,TSE
0050 元大台灣50,2021/09/15,30.7398,30.7725,30.544,30.6202,47973,,-0.6003,,,,,TSE
0050 元大台灣50,2021/09/16,30.6311,30.6746,30.4026,30.4788,32049,,-0.4618,,,,,TSE
0050 元大台灣50,2021/09/17,30.4788,30.6854,30.3482,30.5658,15056,,0.2855,,,,,TSE
0050 元大台灣50,2021/09/22,29.8261,29.9349,29.6521,29.8479,95626,,-2.3488,,,,,TSE
0050 元大台灣50,2021/09/23,30.0219,30.1307,29.9349,30.0219,22950,,0.5831,,,,,TSE
0050 元大台灣50,2021/09/24,30.196,30.3809,30.1742,30.3809,24729,,1.1956,,,,,TSE
0050 元大台灣50,2021/09/27,30.4244,30.5332,30.283,30.457,46916,,0.2506,,,,,TSE
0050 元大台灣50,2021/09/28,30.2939,30.3156,30.0763,30.2395,70802,,-0.7143,,,,,TSE
0050 元大台灣50,2021/09/29,29.7826,29.7826,29.4672,29.5868,118839,,-2.1583,,,,,TSE
0050 元大台灣50,2021/09/30,29.6521,29.8261,29.4128,29.8152,66370,,0.7721,,,,,TSE
0050 元大台灣50,2021/10/01,29.6521,29.6521,29.0756,29.1408,108370,,-2.2619,,,,,TSE
0050 元大台灣50,2021/10/04,29.304,29.3258,28.9015,28.9668,93020,,-0.5972,,,,,TSE
0050 元大台灣50,2021/10/05,28.7166,28.9342,28.4773,28.9233,107861,,-0.1502,,,,,TSE
0050 元大台灣50,2021/10/06,29.1517,29.1517,28.7166,28.9342,88152,,0.0376,,,,,TSE
0050 元大台灣50,2021/10/07,29.1626,29.4998,29.1408,29.4454,54267,,1.7669,,,,,TSE
0050 元大台灣50,2021/10/08,29.5107,29.5107,29.1408,29.1952,30806,,-0.8497,,,,,TSE
0050 元大台灣50,2021/10/12,28.8689,28.9668,28.6296,28.9015,44110,,-1.006,,,,,TSE
0050 元大台灣50,2021/10/13,29.0212,29.0647,28.7492,28.8036,21733,,-0.3387,,,,,TSE
0050 元大台灣50,2021/10/14,29.0429,29.0865,28.8254,28.8798,13018,,0.2644,,,,,TSE
